Entry_No.,Car_Id,Car_Name,Car_Type_Id,Car_Type,Start_Date,End_Date,City_ID,City_Name
324,3,Jeep Gladiator,3,HATCHBACK,27-02-2021,03-08-2021,1,KOLKATA
325,6,Porsche 718,2,SEDAN,29-03-2021,09-07-2021,4,DELHI
326,2,Honda Accord,1,SUV,22-06-2021,04-07-2021,2,MUMBAI
327,3,Jeep Gladiator,2,SEDAN,12-05-2021,31-08-2021,4,DELHI
328,7,Porsche Macan,1,SUV,13-06-2021,22-10-2021,4,DELHI
329,1,Chevrolet Corvette,2,SEDAN,06-07-2021,06-10-2021,3,CHENNAI
330,7,Porsche Macan,3,HATCHBACK,11-02-2021,10-10-2021,2,MUMBAI
331,8,Ram 1500,3,HATCHBACK,08-05-2021,27-08-2021,4,DELHI
332,6,Porsche 718,2,SEDAN,15-02-2021,03-09-2021,1,KOLKATA
333,6,Porsche 718,2,SEDAN,16-03-2021,14-07-2021,2,MUMBAI
334,7,Porsche Macan,2,SEDAN,11-06-2021,25-08-2021,2,MUMBAI
335,8,Ram 1500,3,HATCHBACK,26-03-2021,19-08-2021,3,CHENNAI
336,2,Honda Accord,3,HATCHBACK,11-04-2021,05-09-2021,4,DELHI
337,7,Porsche Macan,1,SUV,05-04-2021,22-08-2021,4,DELHI
338,2,Honda Accord,1,SUV,18-03-2021,01-12-2021,1,KOLKATA
339,7,Porsche Macan,2,SEDAN,13-01-2021,05-09-2021,2,MUMBAI
340,8,Ram 1500,3,HATCHBACK,15-01-2021,01-09-2021,2,MUMBAI
341,4,Kia Telluride,3,HATCHBACK,03-07-2021,03-10-2021,2,MUMBAI
342,2,Honda Accord,3,HATCHBACK,12-01-2021,12-11-2021,3,CHENNAI
343,2,Honda Accord,1,SUV,04-01-2021,22-07-2021,4,DELHI
344,8,Ram 1500,2,SEDAN,06-06-2021,14-12-2021,2,MUMBAI
345,6,Porsche 718,2,SEDAN,13-04-2021,03-09-2021,4,DELHI
346,6,Porsche 718,1,SUV,09-04-2021,16-08-2021,2,MUMBAI
347,2,Honda Accord,3,HATCHBACK,07-03-2021,10-07-2021,4,DELHI
348,4,Kia Telluride,3,HATCHBACK,11-01-2021,07-11-2021,2,MUMBAI
349,5,Mazda CX-5,1,SUV,04-06-2021,18-09-2021,2,MUMBAI
350,8,Ram 1500,2,SEDAN,24-03-2021,05-11-2021,4,DELHI
351,3,Jeep Gladiator,2,SEDAN,07-07-2021,09-09-2021,3,CHENNAI
352,5,Mazda CX-5,2,SEDAN,05-01-2021,22-08-2021,3,CHENNAI
353,5,Mazda CX-5,1,SUV,03-05-2021,14-12-2021,2,MUMBAI
354,2,Honda Accord,2,SEDAN,01-07-2021,10-08-2021,2,MUMBAI
355,5,Mazda CX-5,2,SEDAN,17-07-2021,11-07-2021,1,KOLKATA
356,5,Mazda CX-5,1,SUV,10-04-2021,16-10-2021,3,CHENNAI
357,5,Mazda CX-5,1,SUV,30-05-2021,23-08-2021,1,KOLKATA
358,2,Honda Accord,2,SEDAN,12-01-2021,21-07-2021,1,KOLKATA
359,1,Chevrolet Corvette,1,SUV,02-06-2021,31-07-2021,3,CHENNAI
360,8,Ram 1500,2,SEDAN,06-03-2021,20-10-2021,1,KOLKATA
361,1,Chevrolet Corvette,2,SEDAN,03-04-2021,10-09-2021,4,DELHI
362,4,Kia Telluride,2,SEDAN,31-01-2021,14-11-2021,3,CHENNAI
363,1,Chevrolet Corvette,2,SEDAN,21-06-2021,14-07-2021,3,CHENNAI
364,6,Porsche 718,3,HATCHBACK,27-05-2021,20-10-2021,4,DELHI
365,7,Porsche Macan,3,HATCHBACK,04-05-2021,28-07-2021,3,CHENNAI
366,2,Honda Accord,2,SEDAN,11-06-2021,05-09-2021,3,CHENNAI
367,4,Kia Telluride,1,SUV,03-01-2021,18-09-2021,4,DELHI
368,4,Kia Telluride,2,SEDAN,07-01-2021,04-11-2021,3,CHENNAI
369,7,Porsche Macan,1,SUV,13-04-2021,11-07-2021,1,KOLKATA
370,2,Honda Accord,1,SUV,23-05-2021,25-07-2021,3,CHENNAI
371,8,Ram 1500,2,SEDAN,08-05-2021,08-07-2021,3,CHENNAI
372,5,Mazda CX-5,2,SEDAN,14-07-2021,04-12-2021,1,KOLKATA
373,7,Porsche Macan,2,SEDAN,10-04-2021,06-10-2021,1,KOLKATA
374,1,Chevrolet Corvette,1,SUV,06-06-2021,26-08-2021,4,DELHI
375,4,Kia Telluride,1,SUV,05-01-2021,19-10-2021,4,DELHI
376,8,Ram 1500,3,HATCHBACK,02-03-2021,24-08-2021,3,CHENNAI
377,1,Chevrolet Corvette,2,SEDAN,05-03-2021,03-11-2021,2,MUMBAI
378,6,Porsche 718,3,HATCHBACK,24-04-2021,10-09-2021,3,CHENNAI
379,8,Ram 1500,1,SUV,16-02-2021,22-09-2021,4,DELHI
380,5,Mazda CX-5,3,HATCHBACK,06-01-2021,30-09-2021,1,KOLKATA
381,5,Mazda CX-5,2,SEDAN,08-01-2021,19-10-2021,3,CHENNAI
382,1,Chevrolet Corvette,3,HATCHBACK,27-05-2021,12-08-2021,4,DELHI
383,8,Ram 1500,2,SEDAN,07-06-2021,16-12-2021,1,KOLKATA
384,6,Porsche 718,2,SEDAN,24-03-2021,28-11-2021,3,CHENNAI
385,1,Chevrolet Corvette,3,HATCHBACK,03-03-2021,06-08-2021,1,KOLKATA
386,6,Porsche 718,1,SUV,29-05-2021,21-07-2021,2,MUMBAI
387,5,Mazda CX-5,2,SEDAN,01-01-2021,07-11-2021,4,DELHI
388,8,Ram 1500,3,HATCHBACK,17-06-2021,01-11-2021,2,MUMBAI
389,8,Ram 1500,2,SEDAN,01-04-2021,26-10-2021,2,MUMBAI
390,5,Mazda CX-5,3,HATCHBACK,23-04-2021,04-10-2021,4,DELHI
391,1,Chevrolet Corvette,3,HATCHBACK,14-01-2021,01-07-2021,3,CHENNAI
392,1,Chevrolet Corvette,1,SUV,30-01-2021,26-11-2021,2,MUMBAI
393,7,Porsche Macan,3,HATCHBACK,03-06-2021,20-07-2021,4,DELHI
394,1,Chevrolet Corvette,3,HATCHBACK,01-05-2021,01-12-2021,4,DELHI
395,3,Jeep Gladiator,3,HATCHBACK,14-04-2021,12-08-2021,4,DELHI
396,1,Chevrolet Corvette,3,HATCHBACK,18-01-2021,06-07-2021,3,CHENNAI
397,8,Ram 1500,3,HATCHBACK,16-06-2021,25-08-2021,1,KOLKATA
398,1,Chevrolet Corvette,3,HATCHBACK,10-07-2021,02-10-2021,1,KOLKATA
399,1,Chevrolet Corvette,2,SEDAN,18-07-2021,19-10-2021,2,MUMBAI
400,6,Porsche 718,2,SEDAN,24-02-2021,10-08-2021,2,MUMBAI
401,8,Ram 1500,2,SEDAN,16-03-2021,29-09-2021,2,MUMBAI
402,8,Ram 1500,1,SUV,21-02-2021,03-12-2021,3,CHENNAI
403,7,Porsche Macan,1,SUV,06-04-2021,05-07-2021,3,CHENNAI
404,1,Chevrolet Corvette,2,SEDAN,21-01-2021,07-12-2021,2,MUMBAI
405,3,Jeep Gladiator,3,HATCHBACK,01-05-2021,21-08-2021,4,DELHI
406,2,Honda Accord,3,HATCHBACK,27-05-2021,21-09-2021,3,CHENNAI
407,8,Ram 1500,3,HATCHBACK,06-06-2021,13-11-2021,4,DELHI
408,1,Chevrolet Corvette,2,SEDAN,22-05-2021,10-11-2021,2,MUMBAI
409,3,Jeep Gladiator,2,SEDAN,22-05-2021,16-11-2021,4,DELHI
410,5,Mazda CX-5,3,HATCHBACK,22-01-2021,21-08-2021,2,MUMBAI
411,1,Chevrolet Corvette,2,SEDAN,09-07-2021,01-07-2021,2,MUMBAI
412,5,Mazda CX-5,1,SUV,03-02-2021,11-12-2021,4,DELHI
413,1,Chevrolet Corvette,3,HATCHBACK,22-05-2021,05-09-2021,1,KOLKATA
414,8,Ram 1500,1,SUV,22-01-2021,05-09-2021,4,DELHI
415,2,Honda Accord,3,HATCHBACK,15-05-2021,11-10-2021,1,KOLKATA
416,2,Honda Accord,3,HATCHBACK,03-04-2021,18-07-2021,3,CHENNAI
417,1,Chevrolet Corvette,2,SEDAN,17-02-2021,30-10-2021,3,CHENNAI
418,7,Porsche Macan,3,HATCHBACK,19-02-2021,12-12-2021,4,DELHI
419,1,Chevrolet Corvette,2,SEDAN,12-06-2021,29-07-2021,3,CHENNAI
420,7,Porsche Macan,2,SEDAN,19-01-2021,17-10-2021,1,KOLKATA
421,6,Porsche 718,3,HATCHBACK,15-01-2021,04-09-2021,3,CHENNAI
422,8,Ram 1500,3,HATCHBACK,03-05-2021,24-08-2021,3,CHENNAI
423,5,Mazda CX-5,1,SUV,03-07-2021,11-12-2021,2,MUMBAI
424,5,Mazda CX-5,1,SUV,16-02-2021,12-09-2021,1,KOLKATA
425,7,Porsche Macan,2,SEDAN,08-04-2021,14-12-2021,4,DELHI
426,8,Ram 1500,2,SEDAN,10-03-2021,28-11-2021,2,MUMBAI
427,4,Kia Telluride,2,SEDAN,23-06-2021,26-09-2021,3,CHENNAI
428,2,Honda Accord,3,HATCHBACK,11-03-2021,23-08-2021,3,CHENNAI
429,3,Jeep Gladiator,3,HATCHBACK,02-07-2021,19-08-2021,3,CHENNAI
430,8,Ram 1500,2,SEDAN,23-04-2021,29-10-2021,4,DELHI
431,5,Mazda CX-5,1,SUV,05-02-2021,10-07-2021,3,CHENNAI
432,8,Ram 1500,2,SEDAN,14-04-2021,30-08-2021,2,MUMBAI
433,6,Porsche 718,1,SUV,29-04-2021,10-12-2021,2,MUMBAI
434,4,Kia Telluride,3,HATCHBACK,11-03-2021,10-10-2021,2,MUMBAI
435,7,Porsche Macan,2,SEDAN,20-04-2021,14-11-2021,1,KOLKATA
436,4,Kia Telluride,3,HATCHBACK,07-07-2021,06-12-2021,4,DELHI
437,7,Porsche Macan,2,SEDAN,06-07-2021,25-10-2021,1,KOLKATA
438,5,Mazda CX-5,3,HATCHBACK,04-06-2021,13-11-2021,3,CHENNAI
439,5,Mazda CX-5,1,SUV,19-01-2021,30-10-2021,1,KOLKATA
440,6,Porsche 718,1,SUV,14-03-2021,28-07-2021,2,MUMBAI
441,7,Porsche Macan,1,SUV,16-04-2021,05-09-2021,4,DELHI
442,8,Ram 1500,3,HATCHBACK,01-02-2021,20-11-2021,1,KOLKATA
443,2,Honda Accord,1,SUV,07-07-2021,02-12-2021,2,MUMBAI
444,6,Porsche 718,3,HATCHBACK,24-03-2021,08-11-2021,3,CHENNAI
445,5,Mazda CX-5,2,SEDAN,15-04-2021,27-08-2021,3,CHENNAI
446,2,Honda Accord,1,SUV,15-06-2021,15-08-2021,4,DELHI
447,3,Jeep Gladiator,2,SEDAN,13-01-2021,20-11-2021,2,MUMBAI
448,8,Ram 1500,3,HATCHBACK,21-04-2021,18-07-2021,2,MUMBAI
449,3,Jeep Gladiator,2,SEDAN,08-06-2021,20-08-2021,1,KOLKATA
450,6,Porsche 718,1,SUV,06-04-2021,14-08-2021,1,KOLKATA
451,7,Porsche Macan,1,SUV,12-03-2021,08-11-2021,3,CHENNAI
452,6,Porsche 718,1,SUV,07-02-2021,04-09-2021,2,MUMBAI
453,1,Chevrolet Corvette,2,SEDAN,06-03-2021,12-10-2021,4,DELHI
454,6,Porsche 718,2,SEDAN,14-05-2021,02-07-2021,4,DELHI
455,1,Chevrolet Corvette,1,SUV,26-02-2021,23-09-2021,3,CHENNAI
456,6,Porsche 718,1,SUV,07-04-2021,20-07-2021,1,KOLKATA
457,7,Porsche Macan,2,SEDAN,11-06-2021,15-10-2021,4,DELHI
458,5,Mazda CX-5,2,SEDAN,17-05-2021,17-07-2021,4,DELHI
459,1,Chevrolet Corvette,3,HATCHBACK,06-03-2021,26-09-2021,2,MUMBAI
460,1,Chevrolet Corvette,1,SUV,15-02-2021,24-09-2021,2,MUMBAI
461,1,Chevrolet Corvette,3,HATCHBACK,06-04-2021,29-09-2021,4,DELHI
462,4,Kia Telluride,3,HATCHBACK,18-01-2021,24-09-2021,4,DELHI
463,4,Kia Telluride,1,SUV,19-05-2021,10-11-2021,2,MUMBAI
464,8,Ram 1500,1,SUV,02-06-2021,19-08-2021,4,DELHI
465,3,Jeep Gladiator,1,SUV,10-01-2021,29-07-2021,4,DELHI
466,7,Porsche Macan,2,SEDAN,17-05-2021,22-09-2021,2,MUMBAI
467,5,Mazda CX-5,2,SEDAN,25-04-2021,26-11-2021,3,CHENNAI
468,8,Ram 1500,2,SEDAN,08-03-2021,23-10-2021,4,DELHI
469,5,Mazda CX-5,2,SEDAN,28-04-2021,31-10-2021,1,KOLKATA
470,5,Mazda CX-5,3,HATCHBACK,09-04-2021,12-09-2021,2,MUMBAI
471,7,Porsche Macan,3,HATCHBACK,23-03-2021,12-11-2021,1,KOLKATA
472,5,Mazda CX-5,3,HATCHBACK,23-02-2021,20-08-2021,2,MUMBAI
473,2,Honda Accord,3,HATCHBACK,29-03-2021,12-11-2021,3,CHENNAI
474,8,Ram 1500,2,SEDAN,08-06-2021,13-12-2021,1,KOLKATA
475,3,Jeep Gladiator,1,SUV,07-07-2021,22-07-2021,4,DELHI
476,7,Porsche Macan,3,HATCHBACK,15-02-2021,24-10-2021,1,KOLKATA
477,8,Ram 1500,1,SUV,20-03-2021,20-08-2021,1,KOLKATA
478,8,Ram 1500,3,HATCHBACK,15-07-2021,02-12-2021,4,DELHI
479,6,Porsche 718,3,HATCHBACK,27-02-2021,15-08-2021,1,KOLKATA
480,1,Chevrolet Corvette,2,SEDAN,28-05-2021,03-12-2021,2,MUMBAI
481,2,Honda Accord,1,SUV,11-03-2021,25-10-2021,2,MUMBAI
482,3,Jeep Gladiator,3,HATCHBACK,29-01-2021,13-10-2021,1,KOLKATA
483,1,Chevrolet Corvette,2,SEDAN,20-03-2021,01-12-2021,4,DELHI
484,7,Porsche Macan,1,SUV,10-05-2021,10-09-2021,4,DELHI
485,4,Kia Telluride,1,SUV,06-04-2021,05-09-2021,3,CHENNAI
486,1,Chevrolet Corvette,2,SEDAN,30-05-2021,30-11-2021,1,KOLKATA
487,1,Chevrolet Corvette,1,SUV,09-07-2021,18-07-2021,4,DELHI
488,3,Jeep Gladiator,2,SEDAN,20-06-2021,04-12-2021,4,DELHI
489,6,Porsche 718,2,SEDAN,07-04-2021,12-10-2021,3,CHENNAI
490,4,Kia Telluride,2,SEDAN,18-07-2021,13-08-2021,2,MUMBAI
491,3,Jeep Gladiator,3,HATCHBACK,26-04-2021,11-12-2021,1,KOLKATA
492,7,Porsche Macan,2,SEDAN,19-05-2021,01-12-2021,3,CHENNAI
493,7,Porsche Macan,2,SEDAN,11-06-2021,19-07-2021,3,CHENNAI
494,5,Mazda CX-5,3,HATCHBACK,15-07-2021,31-10-2021,1,KOLKATA
495,1,Chevrolet Corvette,1,SUV,15-06-2021,11-11-2021,2,MUMBAI
496,7,Porsche Macan,1,SUV,11-01-2021,12-11-2021,4,DELHI
497,8,Ram 1500,3,HATCHBACK,03-06-2021,27-08-2021,2,MUMBAI
498,7,Porsche Macan,3,HATCHBACK,03-02-2021,28-10-2021,2,MUMBAI
499,8,Ram 1500,3,HATCHBACK,22-01-2021,19-10-2021,1,KOLKATA
500,8,Ram 1500,2,SEDAN,14-05-2021,08-12-2021,1,KOLKATA
501,8,Ram 1500,2,SEDAN,28-04-2021,12-07-2021,3,CHENNAI
502,4,Kia Telluride,1,SUV,07-01-2021,08-09-2021,4,DELHI
503,7,Porsche Macan,3,HATCHBACK,04-04-2021,29-07-2021,3,CHENNAI
504,5,Mazda CX-5,3,HATCHBACK,08-05-2021,13-07-2021,3,CHENNAI
505,4,Kia Telluride,3,HATCHBACK,12-06-2021,29-09-2021,1,KOLKATA
506,7,Porsche Macan,2,SEDAN,08-04-2021,08-08-2021,4,DELHI
507,2,Honda Accord,3,HATCHBACK,16-06-2021,08-11-2021,2,MUMBAI
508,4,Kia Telluride,2,SEDAN,12-05-2021,06-10-2021,4,DELHI
509,6,Porsche 718,3,HATCHBACK,24-02-2021,28-10-2021,3,CHENNAI
510,1,Chevrolet Corvette,3,HATCHBACK,08-02-2021,19-10-2021,1,KOLKATA
511,8,Ram 1500,1,SUV,25-06-2021,18-09-2021,1,KOLKATA
512,2,Honda Accord,3,HATCHBACK,30-01-2021,03-08-2021,4,DELHI
513,6,Porsche 718,2,SEDAN,27-03-2021,13-08-2021,2,MUMBAI
514,1,Chevrolet Corvette,1,SUV,28-02-2021,02-12-2021,2,MUMBAI
515,3,Jeep Gladiator,2,SEDAN,16-05-2021,09-07-2021,2,MUMBAI
516,5,Mazda CX-5,3,HATCHBACK,05-06-2021,22-08-2021,3,CHENNAI
517,8,Ram 1500,1,SUV,01-06-2021,12-09-2021,1,KOLKATA
518,3,Jeep Gladiator,1,SUV,13-07-2021,18-09-2021,4,DELHI
519,1,Chevrolet Corvette,1,SUV,16-07-2021,29-07-2021,4,DELHI
520,3,Jeep Gladiator,2,SEDAN,27-01-2021,01-11-2021,1,KOLKATA
521,6,Porsche 718,3,HATCHBACK,18-01-2021,02-12-2021,4,DELHI
522,8,Ram 1500,2,SEDAN,09-07-2021,01-10-2021,4,DELHI
523,1,Chevrolet Corvette,3,HATCHBACK,22-06-2021,28-11-2021,2,MUMBAI
524,4,Kia Telluride,1,SUV,04-07-2021,26-10-2021,4,DELHI
525,3,Jeep Gladiator,3,HATCHBACK,25-03-2021,09-12-2021,3,CHENNAI
526,5,Mazda CX-5,2,SEDAN,01-01-2021,22-09-2021,4,DELHI
527,6,Porsche 718,3,HATCHBACK,14-06-2021,25-08-2021,1,KOLKATA
528,8,Ram 1500,2,SEDAN,21-06-2021,10-12-2021,3,CHENNAI
529,6,Porsche 718,2,SEDAN,28-05-2021,17-07-2021,1,KOLKATA
530,7,Porsche Macan,2,SEDAN,09-06-2021,05-09-2021,2,MUMBAI
531,5,Mazda CX-5,2,SEDAN,12-01-2021,28-07-2021,4,DELHI
532,3,Jeep Gladiator,3,HATCHBACK,09-03-2021,29-07-2021,2,MUMBAI
533,5,Mazda CX-5,1,SUV,30-03-2021,24-08-2021,2,MUMBAI
534,7,Porsche Macan,2,SEDAN,11-01-2021,27-09-2021,3,CHENNAI
535,7,Porsche Macan,2,SEDAN,16-01-2021,28-09-2021,3,CHENNAI
536,7,Porsche Macan,3,HATCHBACK,04-03-2021,20-08-2021,1,KOLKATA
537,1,Chevrolet Corvette,1,SUV,19-04-2021,16-08-2021,1,KOLKATA
538,4,Kia Telluride,2,SEDAN,17-06-2021,14-10-2021,4,DELHI
539,7,Porsche Macan,1,SUV,07-04-2021,03-09-2021,2,MUMBAI
540,3,Jeep Gladiator,2,SEDAN,02-03-2021,26-11-2021,1,KOLKATA
541,3,Jeep Gladiator,2,SEDAN,14-05-2021,07-11-2021,1,KOLKATA
542,4,Kia Telluride,2,SEDAN,20-02-2021,03-08-2021,1,KOLKATA
543,4,Kia Telluride,1,SUV,10-04-2021,11-09-2021,3,CHENNAI
544,1,Chevrolet Corvette,3,HATCHBACK,11-07-2021,25-09-2021,2,MUMBAI
545,6,Porsche 718,1,SUV,14-03-2021,16-11-2021,4,DELHI
546,1,Chevrolet Corvette,3,HATCHBACK,19-03-2021,17-10-2021,3,CHENNAI
547,1,Chevrolet Corvette,1,SUV,25-06-2021,24-09-2021,2,MUMBAI
548,2,Honda Accord,3,HATCHBACK,13-05-2021,27-11-2021,4,DELHI
549,6,Porsche 718,3,HATCHBACK,18-01-2021,24-08-2021,4,DELHI
550,5,Mazda CX-5,2,SEDAN,23-03-2021,20-08-2021,3,CHENNAI
551,4,Kia Telluride,2,SEDAN,02-03-2021,16-07-2021,2,MUMBAI
552,8,Ram 1500,2,SEDAN,09-01-2021,08-11-2021,2,MUMBAI
553,1,Chevrolet Corvette,2,SEDAN,13-06-2021,26-09-2021,1,KOLKATA
554,4,Kia Telluride,3,HATCHBACK,28-01-2021,28-10-2021,4,DELHI
555,1,Chevrolet Corvette,1,SUV,16-07-2021,08-11-2021,2,MUMBAI
556,6,Porsche 718,1,SUV,26-06-2021,05-10-2021,1,KOLKATA
557,5,Mazda CX-5,2,SEDAN,03-02-2021,10-09-2021,2,MUMBAI
558,6,Porsche 718,2,SEDAN,27-01-2021,14-10-2021,1,KOLKATA
559,8,Ram 1500,3,HATCHBACK,25-06-2021,16-09-2021,1,KOLKATA
560,5,Mazda CX-5,3,HATCHBACK,25-01-2021,21-10-2021,3,CHENNAI
561,7,Porsche Macan,2,SEDAN,16-01-2021,08-10-2021,4,DELHI
562,6,Porsche 718,3,HATCHBACK,05-01-2021,26-11-2021,1,KOLKATA
563,8,Ram 1500,2,SEDAN,07-05-2021,25-08-2021,2,MUMBAI
564,8,Ram 1500,2,SEDAN,12-01-2021,21-08-2021,4,DELHI
565,1,Chevrolet Corvette,2,SEDAN,30-03-2021,14-10-2021,4,DELHI
566,6,Porsche 718,1,SUV,04-06-2021,28-10-2021,4,DELHI
567,2,Honda Accord,1,SUV,12-02-2021,10-09-2021,2,MUMBAI
568,3,Jeep Gladiator,2,SEDAN,17-05-2021,28-07-2021,1,KOLKATA
569,3,Jeep Gladiator,3,HATCHBACK,25-04-2021,27-07-2021,4,DELHI
570,4,Kia Telluride,1,SUV,11-04-2021,21-07-2021,3,CHENNAI
571,7,Porsche Macan,1,SUV,14-03-2021,29-07-2021,3,CHENNAI
572,5,Mazda CX-5,2,SEDAN,23-06-2021,01-10-2021,1,KOLKATA
573,2,Honda Accord,3,HATCHBACK,29-01-2021,06-07-2021,4,DELHI
574,2,Honda Accord,2,SEDAN,07-01-2021,14-10-2021,4,DELHI
575,5,Mazda CX-5,1,SUV,22-04-2021,26-11-2021,1,KOLKATA
576,4,Kia Telluride,2,SEDAN,06-05-2021,07-12-2021,3,CHENNAI
577,8,Ram 1500,1,SUV,21-06-2021,11-07-2021,4,DELHI
578,6,Porsche 718,2,SEDAN,15-02-2021,02-08-2021,1,KOLKATA
579,5,Mazda CX-5,1,SUV,15-02-2021,08-10-2021,3,CHENNAI
580,1,Chevrolet Corvette,1,SUV,06-04-2021,09-08-2021,3,CHENNAI
581,6,Porsche 718,1,SUV,09-03-2021,15-12-2021,2,MUMBAI
582,4,Kia Telluride,2,SEDAN,13-06-2021,17-12-2021,2,MUMBAI
583,4,Kia Telluride,1,SUV,28-04-2021,29-09-2021,2,MUMBAI
584,8,Ram 1500,2,SEDAN,05-03-2021,24-10-2021,4,DELHI
585,2,Honda Accord,1,SUV,23-03-2021,05-08-2021,1,KOLKATA
586,4,Kia Telluride,2,SEDAN,13-04-2021,20-09-2021,4,DELHI
587,1,Chevrolet Corvette,2,SEDAN,31-01-2021,25-11-2021,3,CHENNAI
588,6,Porsche 718,2,SEDAN,12-07-2021,05-10-2021,4,DELHI
589,7,Porsche Macan,1,SUV,30-01-2021,27-09-2021,1,KOLKATA
590,5,Mazda CX-5,3,HATCHBACK,15-04-2021,11-08-2021,2,MUMBAI
591,6,Porsche 718,3,HATCHBACK,16-06-2021,07-11-2021,4,DELHI
592,7,Porsche Macan,1,SUV,09-07-2021,03-10-2021,4,DELHI
593,8,Ram 1500,2,SEDAN,14-05-2021,15-12-2021,1,KOLKATA
594,6,Porsche 718,1,SUV,09-05-2021,25-10-2021,3,CHENNAI
595,8,Ram 1500,3,HATCHBACK,27-04-2021,01-07-2021,2,MUMBAI
596,3,Jeep Gladiator,3,HATCHBACK,30-06-2021,05-11-2021,3,CHENNAI
597,7,Porsche Macan,2,SEDAN,01-03-2021,01-12-2021,1,KOLKATA
598,5,Mazda CX-5,3,HATCHBACK,08-05-2021,06-11-2021,3,CHENNAI
599,8,Ram 1500,2,SEDAN,27-02-2021,21-10-2021,2,MUMBAI
600,2,Honda Accord,2,SEDAN,28-06-2021,23-09-2021,4,DELHI
601,4,Kia Telluride,3,HATCHBACK,24-02-2021,20-10-2021,3,CHENNAI
602,5,Mazda CX-5,2,SEDAN,30-05-2021,03-07-2021,2,MUMBAI
603,2,Honda Accord,2,SEDAN,16-03-2021,03-11-2021,3,CHENNAI
604,2,Honda Accord,3,HATCHBACK,01-02-2021,15-07-2021,4,DELHI
605,1,Chevrolet Corvette,3,HATCHBACK,21-03-2021,28-11-2021,2,MUMBAI
606,8,Ram 1500,3,HATCHBACK,09-01-2021,02-09-2021,3,CHENNAI
607,2,Honda Accord,1,SUV,16-03-2021,09-11-2021,2,MUMBAI
608,5,Mazda CX-5,3,HATCHBACK,08-06-2021,09-07-2021,1,KOLKATA
609,6,Porsche 718,1,SUV,06-03-2021,29-07-2021,4,DELHI
610,4,Kia Telluride,2,SEDAN,11-05-2021,04-10-2021,1,KOLKATA
611,4,Kia Telluride,2,SEDAN,03-07-2021,18-07-2021,4,DELHI
612,2,Honda Accord,2,SEDAN,03-07-2021,13-07-2021,2,MUMBAI
613,2,Honda Accord,1,SUV,23-05-2021,01-12-2021,3,CHENNAI
614,2,Honda Accord,1,SUV,31-01-2021,22-10-2021,1,KOLKATA
615,3,Jeep Gladiator,2,SEDAN,26-02-2021,03-08-2021,3,CHENNAI
616,3,Jeep Gladiator,3,HATCHBACK,06-02-2021,05-09-2021,3,CHENNAI
617,7,Porsche Macan,1,SUV,08-05-2021,05-12-2021,2,MUMBAI
618,4,Kia Telluride,1,SUV,22-01-2021,12-08-2021,2,MUMBAI
619,2,Honda Accord,3,HATCHBACK,22-01-2021,23-07-2021,1,KOLKATA
620,8,Ram 1500,1,SUV,16-03-2021,09-12-2021,2,MUMBAI
621,6,Porsche 718,1,SUV,05-02-2021,09-11-2021,1,KOLKATA
622,8,Ram 1500,1,SUV,22-02-2021,29-08-2021,1,KOLKATA
623,2,Honda Accord,3,HATCHBACK,22-02-2021,21-07-2021,3,CHENNAI
624,8,Ram 1500,1,SUV,19-01-2021,29-11-2021,2,MUMBAI
625,4,Kia Telluride,2,SEDAN,13-07-2021,24-10-2021,4,DELHI
626,5,Mazda CX-5,2,SEDAN,25-06-2021,14-07-2021,2,MUMBAI
627,3,Jeep Gladiator,3,HATCHBACK,25-01-2021,26-07-2021,1,KOLKATA
628,6,Porsche 718,3,HATCHBACK,10-04-2021,30-09-2021,2,MUMBAI
629,6,Porsche 718,3,HATCHBACK,09-06-2021,25-11-2021,2,MUMBAI
630,5,Mazda CX-5,3,HATCHBACK,08-05-2021,22-11-2021,4,DELHI
631,1,Chevrolet Corvette,1,SUV,24-01-2021,01-12-2021,3,CHENNAI
632,8,Ram 1500,2,SEDAN,31-03-2021,06-11-2021,1,KOLKATA
633,8,Ram 1500,1,SUV,21-06-2021,16-10-2021,1,KOLKATA
634,1,Chevrolet Corvette,1,SUV,07-05-2021,16-12-2021,2,MUMBAI
635,4,Kia Telluride,3,HATCHBACK,17-07-2021,21-08-2021,3,CHENNAI
636,5,Mazda CX-5,3,HATCHBACK,21-04-2021,24-10-2021,3,CHENNAI
637,1,Chevrolet Corvette,1,SUV,27-03-2021,11-09-2021,4,DELHI
638,6,Porsche 718,2,SEDAN,02-05-2021,07-11-2021,4,DELHI
639,4,Kia Telluride,2,SEDAN,15-03-2021,31-10-2021,2,MUMBAI
640,1,Chevrolet Corvette,2,SEDAN,24-03-2021,12-10-2021,1,KOLKATA
641,6,Porsche 718,2,SEDAN,14-06-2021,23-07-2021,3,CHENNAI
642,4,Kia Telluride,1,SUV,21-04-2021,17-08-2021,2,MUMBAI
643,8,Ram 1500,2,SEDAN,28-05-2021,05-08-2021,3,CHENNAI
644,1,Chevrolet Corvette,2,SEDAN,03-06-2021,13-11-2021,3,CHENNAI
645,2,Honda Accord,3,HATCHBACK,07-05-2021,07-09-2021,4,DELHI
646,5,Mazda CX-5,3,HATCHBACK,14-04-2021,19-09-2021,2,MUMBAI
647,7,Porsche Macan,3,HATCHBACK,15-07-2021,19-10-2021,3,CHENNAI
648,8,Ram 1500,2,SEDAN,19-04-2021,11-07-2021,2,MUMBAI
